Patch;Eclairage;L;a;b
Patch 139;FR1;55.83496406786222;-7.121604565430761;13.662818337621419
Patch 139;FR2;63.22880062952375;-29.04350421397045;25.896225198658087
Patch 139;FR3;63.77883230253261;-30.505256641051247;27.753035685255934
Patch 139;G1;79.8820469074942;-25.934618741900728;7.476053326385612
Patch 139;G2;77.79702305874683;-25.44294889203008;0.7931945605804458
Patch 139;L;68.64372803796604;-39.044455119273294;-4.909087647562815
Patch 139;OR;52.021163674757176;-0.7866497853488696;4.448473405302056
Patch 139;PC_A;57.508277760876496;-11.491171586912374;10.712819489843906
Patch 139;R1;52.02125751070463;-0.30096928533002165;8.925575078948867
Patch 139;R2;52.94631512500203;0.05667878842258167;12.046238566862556
Patch 139;RB1;45.65572446881825;-18.346101600462962;7.379366360403861
Patch 139;RB2;48.75985553384099;-28.523864101151595;11.240061646629208
Patch 139;V1;60.759088053491;-85.21351802607514;35.0300854353596
Patch 139;V2;51.3541860716381;-44.724159978320884;18.22354434947333
Patch 140;B1;69.78972385815032;-40.0269825023391;14.817827326813116
Patch 140;B2;74.4107312843833;-49.870315763302806;17.884456161514883
Patch 140;C;82.2631907227113;-36.931642450156346;13.17645912292007
Patch 140;DR1;56.03207399817816;-0.37529674996800155;-6.81752375473943
Patch 140;DR2;56.46997825166561;-3.2538300359719607;-8.097023854577511
Patch 140;FR1;57.53417999804181;-7.191111984767518;-7.529413091296866
Patch 140;FR2;65.10309391721447;-28.29574077858865;5.4259843127428375
Patch 140;FR3;65.66545578715161;-29.351085063469228;7.1001247032406845
Patch 140;G1;82.12302783921089;-27.758756397064932;1.9704763212871956
Patch 140;G2;79.5597825467109;-26.27529064838002;-3.491556450162059
Patch 140;L;70.34446614167048;-39.518973800852784;-11.927958445799526
Patch 140;OR;53.60267097755532;-0.781564894597353;-7.7862330167493
Patch 140;PC_A;59.06644381562147;-11.38072685820768;-5.601933447264029
Patch 140;R1;53.603828445393646;-0.2966524508646873;-8.591237506886774
Patch 140;R2;54.540630692821466;0.06209178046395758;-9.289843631940741
Patch 140;RB1;60.14223407289954;-9.85302875003785;3.8714030590968784
Patch 140;RB2;62.46885567704078;-17.119139137518612;6.592362600603385
Patch 140;V1;67.26564623343694;-50.84811923923738;20.470052785705374
Patch 140;V2;62.043110646312456;-22.332825454011385;8.95755698130496
Patch 141;B1;82.6653747344538;-12.895369698209592;4.42109205782526
Patch 141;B2;84.22981523826361;-16.80227585356503;5.262374291392202
Patch 141;C;85.93219399788653;-25.32739880807522;1.8174153756687073
Patch 141;DR1;57.442399062398025;-0.32853914464803236;-37.30936947284662
Patch 141;DR2;57.923396544770824;-3.1387332374658294;-37.17522936478448
Patch 141;FR1;59.03798108459553;-7.0116488416211435;-35.43322467098577
Patch 141;FR2;66.75641240093387;-25.800861527386644;-22.099516768641813
Patch 141;FR3;67.32524703532755;-25.99251514152273;-20.631905467910805
Patch 141;G1;83.77840875354096;-28.240594342356484;-4.692147797974622
Patch 141;G2;80.82080770399642;-26.479909458010486;-8.696840815006945
Patch 141;L;71.64411821547404;-39.28955338758572;-21.56852194438845
Patch 141;OR;54.9647115165093;-0.7688871702201117;-26.35767639173845
Patch 141;PC_A;60.36380271820654;-11.106414313745983;-29.70364255830875
Patch 141;R1;54.96943691234529;-0.28499194954040297;-33.481495677698625
Patch 141;R2;55.92180808516913;0.07671608926052009;-37.996656199227296
Patch 141;RB1;78.91373624558037;-1.6880749199035816;0.5390358941708362
Patch 141;RB2;79.95672208981011;-4.536397526211267;1.5749999216684296
Patch 141;V1;76.24727363367764;-12.61474826538228;4.506746838377884
Patch 141;V2;76.97055926729809;-1.1559332398405897;0.23570763895246483
Patch 142;B1;25.51330494081101;-0.0652436652500421;0.25110945286882513
Patch 142;B2;25.546383255108594;0.015074361903427702;0.31392240196155274
Patch 142;C;25.604514366951243;3.6331760817230885;0.14925930726521486
Patch 142;DR1;44.51857252758774;0.44969473428257967;31.77087535983234
Patch 142;DR2;44.24137841285567;2.08025227174069;31.427177801195715
Patch 142;FR1;43.658888519328386;4.435769065927076;30.377598737788837
Patch 142;FR2;37.54436439103633;20.133424405611194;19.951158329943585
Patch 142;FR3;36.46900463666928;21.281724157162923;17.50973364586007
Patch 142;G1;25.641533488217767;5.785893847648743;0.18411991014808393
Patch 142;G2;25.82369860514285;7.542981713389629;0.5260276022568622
Patch 142;L;30.96451882214417;23.537678147154544;8.674719714566681
Patch 142;OR;43.067332054286005;0.9317413287867615;14.935940466429376
Patch 142;PC_A;37.103770945046676;11.669287439661058;17.251427485011373
Patch 142;R1;43.61235897718299;0.5301224567497154;21.510771386144135
Patch 142;R2;44.1143833240796;0.23847754647671193;28.32124819602534
Patch 142;RB1;26.38809928864218;0.8751814913258715;-0.22083754350711304
Patch 142;RB2;25.769098989227807;0.7705950719666677;-0.11392187955513444
Patch 142;V1;28.304628880444426;-0.9903137391915617;0.8189532957958545
Patch 142;V2;27.852420058413955;-0.5370555231091756;0.38846823502548533
Patch 143;B1;34.79730891188727;16.288009493032106;-5.999741596558305
Patch 143;B2;32.76486810622742;18.96725147068598;-7.001658829664514
Patch 143;C;28.529753198960442;8.467419230344136;-8.164918713954672
Patch 143;DR1;39.512116168797384;0.4702779810459301;-1.317037750660055
Patch 143;DR2;39.11105209343811;1.7088872601071226;-1.0659815707803166
Patch 143;FR1;38.667097728576074;3.5748801998873034;-1.331636652815149
Patch 143;FR2;34.566919928978955;17.37719478054628;-8.372223417165014
Patch 143;FR3;33.73585630137979;18.923728228383478;-11.072009654071046
Patch 143;G1;26.363537688911094;1.640426878617346;-6.830889492898762
Patch 143;G2;25.82248875334092;4.206365427190967;-5.752762938697287
Patch 143;L;29.145817024460236;15.884364182444044;-6.201472840523781
Patch 143;OR;37.17067296500041;0.6009996391697914;-2.773251647441388
Patch 143;PC_A;33.29407600355943;8.07808723451267;-8.716054002792662
Patch 143;R1;37.684195529459075;0.41795898256843933;-4.196064168909852
Patch 143;R2;38.565882458626895;0.3181624904790292;-3.294251963617134
Patch 143;RB1;40.59725132902704;7.66918494978655;-2.9815690923972293
Patch 143;RB2;38.47994387777009;10.339193566696354;-3.904798208546556
Patch 143;V1;35.73014024788802;28.21952514618664;-11.575123926892639
Patch 143;V2;40.05959356907079;14.400680868997927;-5.8507328705377
Patch 144;B1;46.129764337942895;25.728910074792942;-9.554065711929006
Patch 144;B2;42.876023484963376;29.859512679037582;-11.151718497084362
Patch 144;C;35.95684409289604;10.487830642677388;-13.37267436257984
Patch 144;DR1;38.2389948544914;0.449630690897318;-28.272787032330303
Patch 144;DR2;37.819310077568915;1.2927403249003433;-27.524612676559645
Patch 144;FR1;37.57608623385409;2.5918456885944687;-27.09945098930332
Patch 144;FR2;35.5281178849526;14.146397139842254;-30.661690418937525
Patch 144;FR3;34.93829092620944;16.37669631762162;-33.44947155825496
Patch 144;G1;32.02279462685176;-5.026837007884005;-12.188806609718938
Patch 144;G2;30.523344310984967;-1.8165963638819282;-11.503140137360413
Patch 144;L;31.494326295288545;7.482426752026733;-19.633053797273092
Patch 144;OR;35.58904190818619;0.28558013007579097;-20.750373538504576
Patch 144;PC_A;33.35516756922368;5.28908876358622;-30.7232855271366
Patch 144;R1;35.98047555156363;0.27780316125913807;-27.620234741981463
Patch 144;R2;37.013085531879376;0.33671471627477745;-29.753079182030095
Patch 144;RB1;55.11649742137635;11.65576258036982;-4.5771783921535025
Patch 144;RB2;51.94950019164699;16.16565276618204;-6.166732612165293
Patch 144;V1;45.990136340806465;44.66741089278353;-18.499407066175678
Patch 144;V2;53.46403446588465;22.41560304771284;-9.180685424771951
Patch 145;B1;57.21774532171182;30.283869439310607;-11.32480910501108
Patch 145;B2;53.34199721701664;35.34453542540589;-13.345594475792666
Patch 145;C;44.82274235098488;9.984381420289957;-16.51702180676631
Patch 145;DR1;38.38060324590516;0.38220073432471136;-49.03063181041508
Patch 145;DR2;38.10004768868053;0.7288441389104727;-47.75125404134397
Patch 145;FR1;38.13075090057229;1.2744045550361904;-46.59307565167209
Patch 145;FR2;38.171858205919165;9.35575684560644;-46.639780502254325
Patch 145;FR3;37.83020530675305;12.044428618377873;-48.9012818195693
Patch 145;G1;39.58603243258146;-11.772945646350536;-15.854735244134488
Patch 145;G2;37.217481570499835;-8.20586015557928;-15.738377821191484
Patch 145;L;35.7809626229556;-2.1495100027847105;-29.297373735656528
Patch 145;OR;35.67837215742265;0.046715916937278834;-35.25913420882121
Patch 145;PC_A;34.94890677502071;2.421116288781555;-47.3578946944895
Patch 145;R1;35.976444487735385;0.16377563446137722;-45.58697656897809
Patch 145;R2;37.03678749715702;0.3174362042026313;-49.82261538379331
Patch 145;RB1;67.33490268542761;12.903782630703798;-5.111720984197166
Patch 145;RB2;63.94804151551848;18.458480914252952;-7.096308380092697
Patch 145;V1;54.958980569113265;50.580715105840724;-21.086502501921835
Patch 145;V2;64.27373125540177;25.546867987719267;-10.524732438553164
Patch 146;B1;31.516164687921503;-29.62186839307787;11.54972291747155
Patch 146;B2;34.83021855868766;-35.369986298266014;13.875620694366331
Patch 146;C;41.378208578369176;-12.671839347456942;12.256510531576614
Patch 146;DR1;45.62833773886569;0.20143419980783728;36.558549967102
Patch 146;DR2;45.5111311846283;0.5286595961893625;35.003218570466174
Patch 146;FR1;45.3958028452507;1.1026579713415696;33.78513906540821
Patch 146;FR2;44.10755197977988;3.8154658114912254;31.386840896893887
Patch 146;FR3;43.76562027261974;3.4145994345636255;31.18991454339102
Patch 146;G1;43.154334555315124;-2.581431701029424;6.339555943328468
Patch 146;G2;43.14147974799411;-2.4641229745258064;4.10628641914329
Patch 146;L;42.76669214419047;1.0965934131894062;8.631752171971618
Patch 146;OR;44.0022440757175;0.12897932212102559;15.601084972229106
Patch 146;PC_A;43.059316183112834;2.04543834489912;23.06944459902156
Patch 146;R1;44.245567794031;0.14540540995555684;23.895308921648915
Patch 146;R2;44.84803550184287;0.17959147223478578;31.87915747921133
Patch 146;RB1;25.245359543902033;-10.469802598619516;4.338294287067724
Patch 146;RB2;26.539761207800503;-14.656544692517425;5.961328082513373
Patch 146;V1;34.99165337951873;-51.240981226676006;21.73208344217291
Patch 146;V2;29.302188328028528;-28.422225828823144;11.820527335168274
Patch 147;B1;36.11926364519215;-5.436600269316666;1.9278715583404327
Patch 147;B2;36.75661086995468;-6.779246503795106;2.1668611312215758
Patch 147;C;37.1531231803017;-7.486327226112421;0.03892879299798313
Patch 147;DR1;36.9467732631994;0.22596006218125742;3.536926229435078
Patch 147;DR2;36.81124604142201;0.45956097935867524;3.0290788799518076
Patch 147;FR1;36.77051925988263;0.8974549760826511;2.8286907932681737
Patch 147;FR2;36.02621957676486;4.170525464967434;1.6561247345745378
Patch 147;FR3;35.71988698564276;4.295252757755719;1.023895016907872
Patch 147;G1;36.08448880143281;-6.016868678989623;-2.263384118317935
Patch 147;G2;35.24717147113763;-4.104541780687226;-2.8943340209297674
Patch 147;L;34.56526820288518;-0.5997390465688479;-3.575575727694147
Patch 147;OR;35.00414000093609;0.08154638725610397;0.09451806508782301
Patch 147;PC_A;34.378019407472664;1.603380970063517;-0.7416948016283453
Patch 147;R1;35.26605160237867;0.1399193872194393;0.5470992406616526
Patch 147;R2;36.00077089978108;0.21217516457935903;1.7238139300839506
Patch 147;RB1;34.93437174856462;-0.2487289934220982;0.10236695951046926
Patch 147;RB2;35.085787373749;-1.6005597354100398;0.6190238778788548
Patch 147;V1;34.98337024800761;-3.1480494219492394;1.2368625535115862
Patch 147;V2;34.93937976964023;-0.4640249781260042;0.1748476613187444
Patch 148;B1;54.11360371507973;14.85533041626419;-5.709891191864913
Patch 148;B2;52.25534839960682;16.97291279993285;-6.819154880791434
Patch 148;C;47.3530362919826;-1.209805083234483;-10.069399567925274
Patch 148;DR1;41.069891642397245;0.3048585799922121;-30.6551182423215
Patch 148;DR2;40.80952629210117;0.4351606764244065;-30.237028175130565
Patch 148;FR1;40.83664281382154;0.6952373088557062;-29.592229659861648
Patch 148;FR2;40.99985501387726;5.382231952573341;-29.288609600913073
Patch 148;FR3;40.69865892957372;6.819443379199791;-30.715482307578867
Patch 148;G1;43.36966427479705;-12.981139558275373;-11.17244176556158
Patch 148;G2;41.23226076058796;-9.373349690954768;-11.59873484473729
Patch 148;L;39.3016430885191;-4.4080775022321275;-20.460490599493575
Patch 148;OR;38.4561295207897;0.013958749956244354;-22.096271046818362
Patch 148;PC_A;37.9569313256247;1.7148769629182214;-30.510054614146753
Patch 148;R1;38.7348496782791;0.1366282929784468;-28.93680220482091
Patch 148;R2;39.75622592153113;0.2883449533744309;-31.706542855520446
Patch 148;RB1;58.99434423404985;7.69326158787681;-3.0755822579954017
Patch 148;RB2;57.29182568969556;9.98222296618495;-3.8859964221625853
Patch 148;V1;50.97612309337805;31.62587909898923;-13.27964833451305
Patch 148;V2;56.72799758139895;16.993755351609575;-7.025360842525652
Patch 149;B1;62.84376974365826;22.697592104058195;-8.61624708107609
Patch 149;B2;59.97180572224296;26.30514385899407;-10.244550941274632
Patch 149;C;53.08914258930655;2.643303956989307;-13.716038357763471
Patch 149;DR1;44.66921518397036;0.3351342411724856;-43.52761541016608
Patch 149;DR2;44.393045698236975;0.4357309033747314;-42.682117187779035
Patch 149;FR1;44.447941483349396;0.6279921337147276;-41.69612582383413
Patch 149;FR2;44.97271326826761;5.912327063679834;-40.83837796583059
Patch 149;FR3;44.68687757823882;7.963699712997374;-42.543418620609195
Patch 149;G1;48.190183380062905;-14.859269710920275;-14.205650185170992
Patch 149;G2;45.664551536737065;-11.04139882037497;-14.583204774451985
Patch 149;L;43.26368926653984;-5.91326696738359;-26.794212714392284
Patch 149;OR;41.854375357953344;-0.0036589720171786855;-31.043612475230155
Patch 149;PC_A;41.43351960173717;1.650211566299381;-42.033660293206765
Patch 149;R1;42.1377976144829;0.13698683256851973;-40.38750726564086
Patch 149;R2;43.23997757182645;0.3110390576677169;-44.38074520799988
Patch 149;RB1;70.19698732651467;10.431658175224346;-4.162922864263452
Patch 149;RB2;67.73664159249425;14.285030639205942;-5.541191614735719
Patch 149;V1;59.222483757074485;41.96556954003078;-17.597703571917855
Patch 149;V2;67.17003935159956;22.238551907475866;-9.189446487407139
Patch 150;B1;44.36637463493035;-64.0022268748468;25.138599432976516
Patch 150;B2;50.97523859660686;-75.39074622557531;30.101048735119207
Patch 150;C;64.50637237821252;-28.72335400669257;26.163901518035892
Patch 150;DR1;54.382068420747046;-0.11256176661517125;42.19826936931749
Patch 150;DR2;54.46678866151379;-1.5395727832792083;39.374756911109884
Patch 150;FR1;54.933891714964275;-3.3852697626279293;37.7795483400988
Patch 150;FR2;58.78607909096077;-15.343016400967691;43.436859964257
Patch 150;FR3;59.020584507034926;-16.70606868424934;44.740091652688605
Patch 150;G1;68.28093646124606;-13.584594898683022;12.60939521273341
Patch 150;G2;67.6913844681305;-15.151712644341064;6.549869251022411
Patch 150;L;61.83302193007134;-22.818144878397007;6.5405330136588224
Patch 150;OR;52.17858846938471;-0.4826322431354946;16.239203020445526
Patch 150;PC_A;55.37813335235276;-6.49745757875414;26.24047599206827
Patch 150;R1;52.25837712945845;-0.14366091142514748;26.23400570923974
Patch 150;R2;53.11079710480216;0.129768989681589;35.34638114994161
Patch 150;RB1;31.72252291115496;-23.351788122888657;9.606209657581921
Patch 150;RB2;34.30166305252234;-31.995980750022802;12.969808823779172
Patch 150;V1;50.671231222206615;-101.1971384472386;42.65813113596087
Patch 150;V2;40.11678231425205;-59.58606080831647;24.644066381388484
Patch 151;B1;51.82429524568761;-49.050012968263445;18.538537790469512
Patch 151;B2;57.18079120866737;-59.51524680861403;22.10688871500819
Patch 151;C;66.842483362152;-33.82061158032329;17.057288130872685
Patch 151;DR1;51.18624553133502;-0.11966072615937628;18.688107813441988
Patch 151;DR2;51.27659725007538;-1.772436080998363;16.418949802145335
Patch 151;FR1;51.84204630826183;-3.981039704417211;15.655623131400432
Patch 151;FR2;56.32259032595735;-16.96529134294028;23.099357569505475
Patch 151;FR3;56.55594352773673;-18.04386596547114;24.143337760797245
Patch 151;G1;67.91562999076994;-20.81532064617675;5.317615821992061
Patch 151;G2;66.15230477189347;-19.7328444431929;0.14140003011908764
Patch 151;L;59.4232226647036;-26.584532170876194;-3.3983478400826606
Patch 151;OR;48.70324168294037;-0.5029695626760922;6.073079705289186
Patch 151;PC_A;51.915241098759594;-6.500128366834779;11.323474383134968
Patch 151;R1;48.79335686077387;-0.14579190601982095;10.655953995553613
Patch 151;R2;49.760748849549074;0.14835191209300325;14.42545939346449
Patch 151;RB1;40.94121101235356;-13.94248566607939;5.619880603194383
Patch 151;RB2;43.3928666921907;-22.241475689758122;8.770157711564364
Patch 151;V1;52.85569697230916;-65.48537951717124;26.958079003793745
Patch 151;V2;45.383639225305664;-33.877820298718106;13.826731579224171
Patch 152;B1;66.82124365308759;-15.618129469595676;5.4934483775800125
Patch 152;B2;68.71229264706692;-20.361074257530753;6.580705926370589
Patch 152;C;70.79105179859329;-25.77749067284396;2.229905527165177
Patch 152;DR1;49.31497273069314;-0.1129704917415264;-23.54750760887223
Patch 152;DR2;49.491176382450064;-1.9425376101220304;-24.036802584323304
Patch 152;FR1;50.20899456450189;-4.455866934906183;-23.160564379028912
Patch 152;FR2;55.4096938569035;-16.74926451063763;-14.101983294027631
Patch 152;FR3;55.681448150601895;-16.909270964547694;-13.40539860030412
Patch 152;G1;68.47392213980227;-25.539861915119143;-4.786971986186117
Patch 152;G2;65.65194896775253;-22.656925018524674;-8.306187541887034
Patch 152;L;58.39506075632197;-29.41205915474748;-18.08174366888411
Patch 152;OR;46.684016129216204;-0.5105400096270252;-17.74282350775409
Patch 152;PC_A;50.018654762681564;-6.692922189882711;-20.622501657446502
Patch 152;R1;46.783670709278574;-0.14276999974299764;-22.39443375263852
Patch 152;R2;47.80593762795579;0.15824417250109857;-24.971608687015156
Patch 152;RB1;62.84653305441388;-1.743221670355788;0.6075479289412877
Patch 152;RB2;63.76795183579132;-5.136563682199169;1.8710176409767465
Patch 152;V1;61.916867711636;-10.929755818482601;3.988711066400019
Patch 152;V2;61.846106056171294;-1.7468834950140066;0.5423770640420766
Patch 153;B1;79.2217336824148;10.630901645535651;-4.343642149315841
Patch 153;B2;77.84089489659534;12.218350841660063;-5.429186787613349
Patch 153;C;73.57421552558358;-9.74611987593077;-9.076659599242888
Patch 153;DR1;51.99536425228449;0.0062916276076241395;-51.774901814255415
Patch 153;DR2;52.140297719175635;-1.4578869717444265;-50.932451315752616
Patch 153;FR1;52.802944810441915;-3.4940957867097278;-49.16612279582966
Patch 153;FR2;57.560280836906216;-10.998952898654712;-40.987924937765754
Patch 153;FR3;57.77611793756826;-9.919304242776706;-40.795201992731165
Patch 153;G1;69.33249888739836;-23.89289637704428;-11.64745911219136
Patch 153;G2;66.27234029975689;-21.033309837847458;-13.651407492344036
Patch 153;L;59.648952832175;-26.084709901112056;-28.34569880494864
Patch 153;OR;49.258830019839536;-0.43911482870662155;-36.255945756385735
Patch 153;PC_A;52.118069557603846;-5.466098134069175;-45.028358605337914
Patch 153;R1;49.388132129309525;-0.09486341129399944;-46.490234092405494
Patch 153;R2;50.449751056138965;0.19925430617129258;-51.99114957141104
Patch 153;RB1;81.958315125952;5.61431679388874;-2.3460647510211707
Patch 153;RB2;81.19442242277788;7.035077005564217;-2.8795354390889205
Patch 153;V1;72.18870811279696;22.592691653438024;-9.897182495736612
Patch 153;V2;78.13163369102216;14.849835014155044;-6.273752467913729
Patch 154;B1;53.8397066062321;-74.76540974087678;29.098500356621347
Patch 154;B2;61.49289346309517;-87.97432316924805;34.572907452309835
Patch 154;C;76.75129650307298;-36.321462916694244;29.068438437847522
Patch 154;DR1;60.10812815343195;-0.2870801404352141;39.988953134981905
Patch 154;DR2;60.35868068925241;-2.52795608160461;36.85367508076416
Patch 154;FR1;61.11188641750141;-5.51924488463712;35.333872666996136
Patch 154;FR2;67.05145551697474;-23.81808999790136;44.50924041755858
Patch 154;FR3;67.51359886507709;-25.468872965577706;46.36768321323495
Patch 154;G1;80.56848295248294;-18.78333717385311;13.1331578034239
Patch 154;G2;79.51922924698223;-20.102214544454377;6.0576253928408486
Patch 154;L;71.75474206842684;-32.01737132533555;4.19547690498987
Patch 154;OR;57.91630406410482;-0.6866954331658515;15.172269392889604
Patch 154;PC_A;62.665174341348816;-9.855626099745551;25.477421525538535
Patch 154;R1;57.927457474599805;-0.25361613817365125;24.95454675874953
Patch 154;R2;58.77806672977839;0.07566632431615927;33.193290093162716
Patch 154;RB1;38.761778046922444;-26.491160720151314;10.837123951777262
Patch 154;RB2;41.96585937125787;-37.10314958216757;14.931286901136643
Patch 154;V1;59.89170393338199;-113.9201129367556;47.744171839719954
Patch 154;V2;47.94692553405597;-66.22960745133189;27.29771659790101
Patch 155;B1;59.95580943188365;-58.800568869628364;22.38232057334042
Patch 155;B2;66.33761069086141;-71.05874101719917;26.783241205287656
Patch 155;C;78.26541083712226;-37.03791792145489;21.56950918382945
Patch 155;DR1;59.819179033977804;-0.2557231442624208;23.46693099070467
Patch 155;DR2;60.05153578807378;-2.4155098952060583;20.99014121997307
Patch 155;FR1;60.79202812866062;-5.331843790202684;20.177418168562376
Patch 155;FR2;66.55319094843627;-22.638998065823202;29.648778347643677
Patch 155;FR3;66.97364749200946;-24.05240182988605;31.209001579111217
Patch 155;G1;80.22856228460127;-21.546634134687604;8.037653610729523
Patch 155;G2;78.59429366236222;-21.22117506785398;2.038923113904212
Patch 155;L;70.89176903936519;-31.62826956431336;-1.5058864265596883
Patch 155;OR;57.57703321771173;-0.6376056697476318;8.363739761666933
Patch 155;PC_A;61.937458453925885;-9.036822405927847;15.447389335961926
Patch 155;R1;57.603183265971154;-0.22796287728826803;14.262286574264849
Patch 155;R2;58.473899144338546;0.08873210688609134;18.79243431763782
Patch 155;RB1;47.10798260675558;-17.811102500322473;7.197670124678757
Patch 155;RB2;49.98972777533699;-27.25459741870878;10.789838821621945
Patch 155;V1;62.18225480717584;-83.98932970079443;34.69501536736481
Patch 155;V2;52.922013509015244;-44.22724640896614;18.083175519683103
Patch 156;B1;70.47182354289296;-36.80659714662093;13.694413831444386
Patch 156;B2;74.78135118644691;-46.039733667926406;16.648445717427407
Patch 156;C;82.24961672730568;-32.53985753554023;12.656896834653452
Patch 156;DR1;61.43907389253651;-0.24393484959828182;-0.11497467688972307
Patch 156;DR2;61.70305336891103;-2.4172922566874644;-1.487833229038138
Patch 156;FR1;62.48658889054167;-5.380417520702785;-1.2827991446401565
Patch 156;FR2;68.40200116097787;-21.914111910198375;8.834309777552907
Patch 156;FR3;68.8353275975451;-22.930747393995087;10.161250632749596
Patch 156;G1;82.38793476565486;-23.138804343585008;2.5910688633848933
Patch 156;G2;80.30602031346473;-21.879747243845117;-2.1718233755376515
Patch 156;L;72.57555008163123;-31.946010950462565;-8.541171383987734
Patch 156;OR;59.18333529780068;-0.6299103250783089;-3.4497896017656293
Patch 156;PC_A;63.519203451620115;-8.936431068948758;-0.9373208578936199
Patch 156;R1;59.21099773667051;-0.2229736948706207;-3.0363340991902854
Patch 156;R2;60.08622963550023;0.09238529396576878;-2.6930500362094545
Patch 156;RB1;61.754267241353034;-9.072113637854873;3.5894745686229745
Patch 156;RB2;63.78008824065397;-15.608500029942407;6.047249426585055
Patch 156;V1;68.78397009686935;-48.57906344756246;19.66336388959462
Patch 156;V2;63.83483829671327;-21.3045221277815;8.585953287493897
Patch 157;B1;83.66139213296026;-10.222405130204336;3.496331903050187
Patch 157;B2;84.93454926919426;-13.64091847867066;4.253281938794018
Patch 157;C;86.3143732982718;-21.370136336974156;1.3978445623687774
Patch 157;DR1;62.78746158485744;-0.21718077439525363;-31.218497657705125
Patch 157;DR2;63.11295586033185;-2.3938846237063216;-31.18132304925416
Patch 157;FR1;63.971774695217945;-5.389660100443338;-29.801935566305282
Patch 157;FR2;70.19546047549976;-20.262299689614572;-19.055143382010044
Patch 157;FR3;70.65324453396723;-20.46166393113713;-17.949819635951858
Patch 157;G1;84.45193638575014;-23.876419248832327;-4.092494873438812
Patch 157;G2;81.95525843059019;-22.322409651438115;-7.441482694846635
Patch 157;L;74.15509112349187;-32.35408620467556;-18.550730706546915
Patch 157;OR;60.502179667214676;-0.6332769968684926;-21.86104695272837
Patch 157;PC_A;64.91306747786528;-8.97483676734595;-25.267299070319062
Patch 157;R1;60.52949284213834;-0.22038941157109804;-28.090642801788412
Patch 157;R2;61.41292838710791;0.09975374719911612;-31.940594395466594
Patch 157;RB1;80.81365586753213;-0.8750541709210413;0.24225674373798967
Patch 157;RB2;81.54214219872155;-3.16080708851324;1.0795162709434702
Patch 157;V1;78.1689609952834;-10.24328216369852;3.6233886813806793
Patch 157;V2;79.1793479840088;-0.01979522094458508;-0.1900926955641813
Patch 158;B1;26.744307239068718;0.25324492828410206;0.4409928316771228
Patch 158;B2;26.755793527068782;0.6342388965192847;0.5501691850243406
Patch 158;C;26.88657522824353;8.412778348899364;0.43782234841028833
Patch 158;DR1;62.327919926817344;0.7020652500869806;59.486586924136674
Patch 158;DR2;61.69486296521772;3.3708445791076347;58.74429299443402
Patch 158;FR1;60.6172867756151;7.180087472184072;56.7707161196096
Patch 158;FR2;50.078529870019324;33.99128323370787;38.777699766616955
Patch 158;FR3;48.25425646382375;36.324706627815615;34.69236144791898
Patch 158;G1;27.064182871531465;12.363259295093021;0.6293693204028505
Patch 158;G2;27.475989935519742;15.609316473301272;1.307907234563488
Patch 158;L;37.935724798597455;43.37895469033815;18.052727492093613
Patch 158;OR;60.20425529664443;1.8475444701383514;26.249659258113756
Patch 158;PC_A;48.960713662152344;21.382468999278316;32.76855848003404
Patch 158;R1;61.22661097216013;1.0045795836316485;38.71829581210468
Patch 158;R2;61.98355634732346;0.37339939702846214;52.62607442620616
Patch 158;RB1;28.302492643229023;0.7016966739870345;-0.019881018975465015
Patch 158;RB2;27.307055124034946;0.8753319859631514;0.05382485340187371
Patch 158;V1;32.575830123527176;-3.3649608209555537;2.2952701785081464
Patch 158;V2;31.213302484841392;-2.6265359681505727;1.4447168452767278
Patch 159;B1;34.37848268691439;18.653627370504715;-6.6218403522183
Patch 159;B2;32.09358790486125;21.633148070521635;-7.556623696442644
Patch 159;C;27.73581877958943;15.302182570536004;-8.224230582328563
Patch 159;DR1;59.377643401085564;0.7404248313754858;31.396078340962298
Patch 159;DR2;58.78105965346893;3.3172030450243084;31.54159028787654
Patch 159;FR1;57.748331548850516;7.02699451330091;30.216742015812347
Patch 159;FR2;47.64206738027586;33.45805990397888;12.887325830046493
Patch 159;FR3;45.878861149440425;36.00074388205798;7.965649961195109
Patch 159;G1;25.922845850978206;11.532662832794694;-6.0658588297281995
Patch 159;G2;25.950453780822556;15.386988062419892;-4.148102729023517
Patch 159;L;35.78738828593727;40.13707636022951;5.028995691653638
Patch 159;OR;56.489025177439245;1.9376273426424118;14.91776405097891
Patch 159;PC_A;45.9332400360794;19.763141822888464;10.258340547363732
Patch 159;R1;57.76580894984093;1.1116059208203244;20.540004664953404
Patch 159;R2;58.79581841138041;0.4503627338867111;27.418523879262445
Patch 159;RB1;41.688829418547485;8.89257192777193;-3.3610695534600277
Patch 159;RB2;38.86186482819505;12.077897268222559;-4.413871460862506
Patch 159;V1;38.927467518893664;28.57077766284907;-11.373543141604536
Patch 159;V2;42.690469748630896;14.61507769467013;-5.795164890947513
Patch 160;B1;46.00260545948535;29.59401986989324;-10.77412653585952
Patch 160;B2;42.328303675193695;33.94501167721265;-12.293275428333628
Patch 160;C;35.07887476054454;17.323341716490386;-13.877277410185984
Patch 160;DR1;56.6484276257474;0.7514855325045366;0.12470816155556452
Patch 160;DR2;55.82545189700673;2.883629362873452;0.39272700368591096
Patch 160;FR1;54.916782346291626;6.034498333025107;-0.3901217636782306
